date,cy_date,year,month_name,date_yy_mmm,product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-15,1,83,INR,-0.01,-0.83,83.83
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-16,1,241,INR,0.02,4.82,236.18
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-16,1,69,INR,-0.32,-22.08,91.08
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-16,1,505,INR,-0.34,-171.7,676.7
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-22,1,315,INR,-0.16,-50.4,365.4
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-22,1,139,INR,-0.3,-41.7,180.7
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-24,1,241,INR,-0.02,-4.82,245.82
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-24,1,292,INR,0.06,17.52,274.48
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-28,1,292,INR,-0.2,-58.4,350.4
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-28,1,292,INR,0.4,116.8,175.2
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-28,1,139,INR,-0.18,-25.02,164.02
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-28,1,292,INR,0.3,87.6,204.4
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-28,1,421,INR,-0.07,-29.47,450.47
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-30,1,319,INR,-0.06,-19.14,338.14
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-31,1,296,INR,0.18,53.28,242.72
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-31,1,296,INR,0.19,56.24,239.76
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-31,1,69,INR,0.15,10.35,58.65
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-31,1,296,INR,-0.22,-65.12,361.12
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-03,1,148,INR,0.28,41.44,106.56
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-03,1,148,INR,0.37,54.76,93.24
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-10,1,148,INR,0.11,16.28,131.72
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-10,1,148,INR,-0.24,-35.52,183.52
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-10,1,148,INR,0.35,51.8,96.2
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-16,1,148,INR,0.04,5.92,142.08
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-16,1,148,INR,-0.2,-29.6,177.6
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-29,1,148,INR,-0.19,-28.12,176.12
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-28,1,162,INR,-0.23,-37.26,199.26
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-31,1,162,INR,-0.25,-40.5,202.5
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-03,1,79,INR,-0.01,-0.79,79.79
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-10,1,79,INR,-0.06,-4.74,83.74
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-14,1,79,INR,-0.26,-20.54,99.54
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-15,1,79,INR,0.16,12.64,66.36
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-07,1,333,INR,0.25,83.25,249.75
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-22,1,333,INR,0.07,23.31,309.69
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-03,1,167,INR,0.08,13.36,153.64
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-31,1,167,INR,0.13,21.71,145.29
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-15,1,111,INR,-0.01,-1.11,112.11
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod270,Cus026,Mark011,2020-01-15,1,111,INR,-0.08,-8.88,119.88
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-16,1,111,INR,-0.03,-3.33,114.33
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-22,1,111,INR,0.39,43.29,67.71
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-24,1,111,INR,0.31,34.41,76.59
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-28,1,111,INR,0.06,6.66,104.34
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-28,1,111,INR,0.22,24.42,86.58
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod270,Cus026,Mark011,2020-01-30,1,111,INR,0.27,29.97,81.03
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-23,1,218,INR,-0.16,-34.88,252.88
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod065,Cus026,Mark011,2020-01-24,1,218,INR,0.27,58.86,159.14
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-24,1,218,INR,0.26,56.68,161.32
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod065,Cus026,Mark011,2020-01-31,1,218,INR,-0.28,-61.04,279.04
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-30,1,79,INR,0.05,3.95,75.05
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-15,1,435,INR,0.31,134.85,300.15
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-15,1,292,INR,-0.16,-46.72,338.72
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod065,Cus026,Mark011,2020-01-15,1,435,INR,0.35,152.25,282.75
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-15,1,162,INR,0.14,22.68,139.32
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod301,Cus026,Mark011,2020-01-15,1,162,INR,-0.06,-9.72,171.72
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod227,Cus026,Mark011,2020-01-16,1,144,INR,-0.15,-21.6,165.6
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod267,Cus026,Mark011,2020-01-16,1,241,INR,-0.35,-84.35,325.35
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-16,1,157,INR,0.39,61.23,95.77
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod301,Cus026,Mark011,2020-01-16,1,162,INR,-0.31,-50.22,212.22
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-22,1,97,INR,0.2,19.4,77.6
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-22,1,222,INR,-0.03,-6.66,228.66
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod227,Cus026,Mark011,2020-01-22,1,144,INR,0.18,25.92,118.08
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-22,1,162,INR,0.1,16.2,145.8
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-23,1,194,INR,-0.1,-19.4,213.4
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-24,1,329,INR,0.11,36.19,292.81
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-24,1,194,INR,-0.19,-36.86,230.86
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod105,Cus026,Mark011,2020-01-24,1,185,INR,0.32,59.2,125.8
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod227,Cus026,Mark011,2020-01-24,1,287,INR,0.18,51.66,235.34
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod267,Cus026,Mark011,2020-01-24,1,361,INR,-0.12,-43.32,404.32
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod270,Cus026,Mark011,2020-01-24,1,338,INR,0.39,131.82,206.18
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-24,1,162,INR,-0.19,-30.78,192.78
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod301,Cus026,Mark011,2020-01-24,1,481,INR,-0.09,-43.29,524.29
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-27,1,444,INR,-0.16,-71.04,515.04
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-28,1,97,INR,0.4,38.8,58.2
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod267,Cus026,Mark011,2020-01-28,1,120,INR,0.17,20.4,99.6
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-29,1,440,INR,0.04,17.6,422.4
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-29,1,389,INR,-0.18,-70.02,459.02
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod065,Cus026,Mark011,2020-01-29,1,435,INR,0.09,39.15,395.85
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-29,1,667,INR,-0.05,-33.35,700.35
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod227,Cus026,Mark011,2020-01-29,1,144,INR,0.33,47.52,96.48
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod267,Cus026,Mark011,2020-01-29,1,241,INR,-0.15,-36.15,277.15
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-29,1,222,INR,-0.21,-46.62,268.62
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod270,Cus026,Mark011,2020-01-29,1,338,INR,-0.13,-43.94,381.94
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod271,Cus026,Mark011,2020-01-29,1,398,INR,-0.17,-67.66,465.66
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod301,Cus026,Mark011,2020-01-29,1,162,INR,-0.33,-53.46,215.46
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-30,1,329,INR,0.4,131.6,197.4
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod227,Cus026,Mark011,2020-01-30,1,144,INR,-0.11,-15.84,159.84
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod267,Cus026,Mark011,2020-01-30,1,120,INR,-0.01,-1.2,121.2
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod269,Cus026,Mark011,2020-01-30,1,222,INR,-0.04,-8.88,230.88
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod301,Cus026,Mark011,2020-01-30,1,162,INR,0.11,17.82,144.18
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod056,Cus026,Mark011,2020-01-31,1,97,INR,0.37,35.89,61.11
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod054,Cus026,Mark011,2020-01-31,1,329,INR,-0.14,-46.06,375.06
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod131,Cus026,Mark011,2020-01-31,1,444,INR,-0.03,-13.32,457.32
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod264,Cus021,Mark011,2020-01-09,1,236,INR,0.17,40.12,195.88
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod270,Cus021,Mark011,2020-01-09,1,102,INR,-0.15,-15.3,117.3
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod279,Cus021,Mark011,2020-01-09,1,574,INR,-0.34,-195.16,769.16
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod280,Cus021,Mark011,2020-01-09,1,106,INR,-0.17,-18.02,124.02
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod281,Cus021,Mark011,2020-01-09,1,144,INR,0.3,43.2,100.8
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod288,Cus021,Mark011,2020-01-09,1,301,INR,0.31,93.31,207.69
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod292,Cus021,Mark011,2020-01-09,1,366,INR,0.01,3.66,362.34
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod294,Cus021,Mark011,2020-01-09,1,194,INR,-0.01,-1.94,195.94
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod295,Cus021,Mark011,2020-01-09,1,65,INR,-0.2,-13,78
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod296,Cus021,Mark011,2020-01-09,1,167,INR,0.38,63.46,103.54
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod297,Cus021,Mark011,2020-01-09,1,167,INR,0.36,60.12,106.88
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod300,Cus021,Mark011,2020-01-09,1,125,INR,0.28,35,90
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod264,Cus021,Mark011,2020-01-23,1,74,INR,-0.25,-18.5,92.5
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod270,Cus021,Mark011,2020-01-23,1,667,INR,0.06,40.02,626.98
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod280,Cus021,Mark011,2020-01-23,1,134,INR,0.32,42.88,91.12
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod288,Cus021,Mark011,2020-01-23,1,292,INR,0.26,75.92,216.08
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod295,Cus021,Mark011,2020-01-23,1,60,INR,0.39,23.4,36.6
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod276,Cus021,Mark011,2020-01-09,1,185,INR,0.13,24.05,160.95
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod275,Cus021,Mark011,2020-01-07,1,1556,INR,0.32,497.92,1058.08
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod275,Cus021,Mark011,2020-01-09,1,245,INR,0.22,53.9,191.1
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod275,Cus021,Mark011,2020-01-17,1,1486,INR,0.35,520.1,965.9
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod275,Cus021,Mark011,2020-01-23,1,477,INR,-0.32,-152.64,629.64
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod121,Cus029,Mark011,2020-01-02,1,69,INR,0.36,24.84,44.16
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod131,Cus029,Mark011,2020-01-02,1,83,INR,-0.24,-19.92,102.92
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod263,Cus029,Mark011,2020-01-02,1,208,INR,-0.06,-12.48,220.48
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod265,Cus029,Mark011,2020-01-02,1,333,INR,-0.3,-99.9,432.9
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod269,Cus029,Mark011,2020-01-02,1,440,INR,0.19,83.6,356.4
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod270,Cus029,Mark011,2020-01-02,1,278,INR,-0.03,-8.34,286.34
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod271,Cus029,Mark011,2020-01-02,1,361,INR,-0.35,-126.35,487.35
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod275,Cus029,Mark011,2020-01-02,1,653,INR,-0.31,-202.43,855.43
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod278,Cus029,Mark011,2020-01-02,1,431,INR,-0.18,-77.58,508.58
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod281,Cus029,Mark011,2020-01-02,1,120,INR,-0.05,-6,126
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod283,Cus029,Mark011,2020-01-02,1,74,INR,-0.03,-2.22,76.22
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod286,Cus029,Mark011,2020-01-02,1,204,INR,0.28,57.12,146.88
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod288,Cus029,Mark011,2020-01-02,1,65,INR,0.16,10.4,54.6
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod290,Cus029,Mark011,2020-01-02,1,417,INR,0.38,158.46,258.54
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod292,Cus029,Mark011,2020-01-02,1,278,INR,0.08,22.24,255.76
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod294,Cus029,Mark011,2020-01-02,1,79,INR,0.03,2.37,76.63
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod295,Cus029,Mark011,2020-01-02,1,56,INR,0.37,20.72,35.28
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod301,Cus029,Mark011,2020-01-02,1,222,INR,-0.24,-53.28,275.28
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod278,Cus023,Mark011,2020-01-17,1,398,INR,-0.01,-3.98,401.98
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod054,Cus023,Mark011,2020-01-31,1,194,INR,0.07,13.58,180.42
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod056,Cus023,Mark011,2020-01-31,1,208,INR,-0.23,-47.84,255.84
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod255,Cus023,Mark011,2020-01-31,1,231,INR,0.13,30.03,200.97
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-03,1,144,INR,-0.02,-2.88,146.88
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod286,Cus032,Mark011,2020-01-03,1,69,INR,-0.01,-0.69,69.69
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-09,1,144,INR,-0.08,-11.52,155.52
2020-01-09,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-09,1,125,INR,0.15,18.75,106.25
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-10,1,375,INR,-0.02,-7.5,382.5
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod089,Cus032,Mark011,2020-01-13,1,185,INR,0.14,25.9,159.1
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-13,1,125,INR,0.04,5,120
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-14,1,125,INR,-0.32,-40,165
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-16,1,144,INR,-0.04,-5.76,149.76
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-16,1,125,INR,0.11,13.75,111.25
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod314,Cus032,Mark011,2020-01-16,1,519,INR,-0.25,-129.75,648.75
2020-01-20,2020-01-01,2020,January,"20-Jan",Prod058,Cus032,Mark011,2020-01-20,1,245,INR,0.2,49,196
2020-01-20,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-20,1,250,INR,0.16,40,210
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-21,1,292,INR,0.35,102.2,189.8
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-22,1,144,INR,0.14,20.16,123.84
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod058,Cus032,Mark011,2020-01-22,1,245,INR,0.4,98,147
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod286,Cus032,Mark011,2020-01-22,1,139,INR,-0.16,-22.24,161.24
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-27,1,144,INR,0.28,40.32,103.68
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod058,Cus032,Mark011,2020-01-27,1,736,INR,-0.18,-132.48,868.48
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-27,1,125,INR,-0.32,-40,165
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod286,Cus032,Mark011,2020-01-27,1,139,INR,-0.33,-45.87,184.87
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-28,1,375,INR,0.31,116.25,258.75
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod056,Cus032,Mark011,2020-01-29,1,144,INR,-0.26,-37.44,181.44
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod058,Cus032,Mark011,2020-01-29,1,736,INR,-0.27,-198.72,934.72
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod131,Cus032,Mark011,2020-01-29,1,125,INR,0.05,6.25,118.75
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod286,Cus032,Mark011,2020-01-29,1,69,INR,0.23,15.87,53.13
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod205,Cus007,Mark004,2020-01-06,1,653,INR,0.33,215.49,437.51
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod209,Cus007,Mark004,2020-01-06,1,264,INR,-0.08,-21.12,285.12
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod212,Cus007,Mark004,2020-01-06,1,162,INR,-0.28,-45.36,207.36
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod216,Cus007,Mark004,2020-01-06,1,157,INR,-0.32,-50.24,207.24
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod218,Cus007,Mark004,2020-01-06,1,83,INR,0.03,2.49,80.51
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod237,Cus007,Mark004,2020-01-06,1,56,INR,-0.07,-3.92,59.92
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod252,Cus007,Mark004,2020-01-06,1,176,INR,0.07,12.32,163.68
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod263,Cus007,Mark004,2020-01-06,1,245,INR,0.07,17.15,227.85
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod271,Cus007,Mark004,2020-01-06,1,926,INR,-0.28,-259.28,1185.28
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod274,Cus007,Mark004,2020-01-06,1,361,INR,-0.09,-32.49,393.49
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod276,Cus007,Mark004,2020-01-06,1,713,INR,-0.18,-128.34,841.34
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod283,Cus007,Mark004,2020-01-06,1,79,INR,0.28,22.12,56.88
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod286,Cus007,Mark004,2020-01-06,1,380,INR,-0.1,-38,418
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod288,Cus007,Mark004,2020-01-06,1,176,INR,-0.04,-7.04,183.04
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod300,Cus007,Mark004,2020-01-06,1,69,INR,0.07,4.83,64.17
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod319,Cus007,Mark004,2020-01-06,1,1949,INR,-0.2,-389.8,2338.8
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod102,Cus007,Mark004,2020-01-06,1,1144,INR,-0.04,-45.76,1189.76
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod113,Cus007,Mark004,2020-01-06,1,338,INR,-0.3,-101.4,439.4
2020-01-06,2020-01-01,2020,January,"20-Jan",Prod129,Cus007,Mark004,2020-01-06,1,634,INR,0.33,209.22,424.78
